,barcode,brandcode,rewardsReceiptItemList.finalPrice,rewardsReceiptItemList.itemPrice,rewardsReceiptItemList.needsFetchReview,rewardsReceiptItemList.partnerItemId,rewardsReceiptItemList.preventTargetGapPoints,rewardsReceiptItemList.quantityPurchased,rewardsReceiptItemList.userFlaggedBarcode,rewardsReceiptItemList.userFlaggedNewItem,rewardsReceiptItemList.userFlaggedPrice,rewardsReceiptItemList.userFlaggedQuantity,rewardsReceiptItemList.needsFetchReviewReason,rewardsReceiptItemList.pointsNotAwardedReason,rewardsReceiptItemList.pointsPayerId,rewardsReceiptItemList.rewardsGroup,rewardsReceiptItemList.rewardsProductPartnerId,rewardsReceiptItemList.userFlaggedDescription,rewardsReceiptItemList.originalMetaBriteBarcode,rewardsReceiptItemList.originalMetaBriteDescription,rewardsReceiptItemList.brandCode,rewardsReceiptItemList.competitorRewardsGroup,rewardsReceiptItemList.discountedItemPrice,rewardsReceiptItemList.originalReceiptItemText,rewardsReceiptItemList.itemNumber,rewardsReceiptItemList.originalMetaBriteQuantityPurchased,rewardsReceiptItemList.pointsEarned,rewardsReceiptItemList.targetPrice,rewardsReceiptItemList.competitiveProduct,rewardsReceiptItemList.originalFinalPrice,rewardsReceiptItemList.originalMetaBriteItemPrice,rewardsReceiptItemList.deleted,rewardsReceiptItemList.priceAfterCoupon,rewardsReceiptItemList.metabriteCampaignId,_id.$oid,category,categoryCode,cpg.$id.$oid,cpg.$ref,name,topBrand
465,767707013299,Kerrygold Mild Shredded Cheddar Cheese,12.0,12.0,,1721.0,,2.0,,,,,,,,,,,,,KERRYGOLD,,12.0,KRO SHRED CH,,,,,,,,,,,,,,,,,
466,078300054764,Playtex Liners - Pre Sterilized Disposable,0.56,0.56,,1208.0,,1.0,,,,,,,,,,,,,PLAYTEX,,0.56,PLAY DOE,,,,,,,,,,,,,,,,,
467,4131,Large Fuji Apples,7.3,7.3,,1320.0,,1.0,,,,,,,,,,,,,,,7.3,APL FUJI,,,,,,,,,,,,,,,,,
468,034000040476,Cadbury Dairy Milk Caramello Bar,4.66,4.66,,1328.0,,1.0,,,,,,,,,,,,,CARAMELLO,,4.66,04R D CMO MI K,,,,,,,,,,,,,,,,,
469,021000054473,,9.99,9.99,,1.0,,1.0,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,,,True,,,,,,,,,,,,
470,043000079232,COOL WHIP Whipped Topping 4-Pack Original 4-8 OZ Cups,1.0,1.0,,1.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,,,,,,,
471,029000020351,P3 Peanuts Ham Jerky Sunflower Kernels Portable Protein Pack - 5.4oz - 3ct,9.99,9.99,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER P3,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800.0,,,,,,,,,,,,,
472,043000200520,JELL-O GELATIN RASPBERRY 6 OZ BOX,9.99,9.99,,1.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,,,,,,,
473,044700009000,OSCAR MAYER Cold Cuts Beef Bologna 2-16OZ Packs,4.66,4.66,,1.0,,4.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,,,23.6,800.0,,,,,,,,,,,,,
474,041129412152,CLASSICO All Natural Peeled Ground Tomatoes 28 OZ Can,5.0,5.0,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,CLASSICO SAUCE,559c2234e4b06aca36af13c6,,,,,,,,,,25.0,800.0,,,,,,,,,,,,,
475,013000798303,"HEINZ Home Style Mushroom Gravy, 12 oz",1.0,1.0,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800.0,,,,,,,,,,,,,
476,021000043552,,5.0,5.0,,1.0,,1.0,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,,,True,,,,,,,,,,,,
477,087684009000,CAPRI SUN Organic Strawberry Lemonade - 10pk/6 fl oz,1.0,1.0,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,CAPRI SUN ORGANIC BEVERAGE DRINK,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800.0,,,,,,,,,,,,,
478,029000019201,PLANTERS Limited Edition Tailgate Chipotle Nut Mix 15.25 OZ Canister,9.99,9.99,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,PLANTERS MIXED NUTS,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800.0,,,,,,,,,,,,,
479,792851356565,ITEM NOT FOUND,10.0,10.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,044700073933,LUNCHABLES Breakfast Cinnamon Roll Dippers Lunch Combination 3.15 OZ Tray,9.99,9.99,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,LUNCHABLES LUNCH COMBINATIONS - TRAY,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800.0,,,,,,,,,,,,,
481,043000003596,Crystal Light Pure Lemonade 2.17-oz,1.0,1.0,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,CRYSTAL LIGHT PURE ON THE GO POWDERED DRINK MIX,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800.0,,,,,,,,,,,,,
482,021000054190,,1.0,1.0,,1.0,,1.0,,,,,,,,SARGENTO RICOTTA CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,,,True,,,,,,,,,,,,
483,021131506940,MARIE CALLENDERS FROZEN CREAMY MUSHROOM CHICKEN POT PIE MICROWAVEABLE 15 OZ - 0021131506941,1.76,1.76,,948.0,,1.0,,,,,,Action not allowed for user and CPG,5e825d64f221c312e698a62a,MARIE CALLENDER'S POT PIE,5e825d64f221c312e698a62a,,,,MARIE CALLENDER'S,,1.76,CN PBLLS CRM MUSHRM,,,,,,,,,,MARIE CALLENDER'S POT PIE,,,,,,,
484,780993107565,Famous Dave's Award Winning Rib Rub,3.49,3.49,,950.0,,1.0,,,,,,,,,,,,,FAMOUS DAVE'S,A.1. DRY RUB,3.49,FMS DAVE SPCYPICKLE,,,,,,,,,,,,,,,,,
485,074714086643,MRS CBS SW TRTL STRP DRY SLD TPNG BAG 4 OZ,2.99,2.99,,960.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,MRS. CUBBISON'S,,2.99,MRS CUBBISON SW TORT,,,,,,,,,,,,,,,,,
486,4135,Large Gala Apples,0.73,0.73,,978.0,,1.0,,,,,,,,,,,,,,,0.73,GALA APPLES,,,,,,,,,,,,,,,,,
487,857183005120,"Banza Spaghetti, Chickpea Pasta, High Fiber & High Protein Pasta, 8 Oz",2.88,2.88,,990.0,,1.0,,,,,,Action not allowed for user and CPG,5ffdb69ebe37ce746df1192a,BANZA PASTA,5ffdb69ebe37ce746df1192a,,,,BANZA,,2.88,BANZA SPAGH,,,,,,,,,,BANZA PASTA,,,,,,,
488,041449001401,KRST PLN PWDR SFD CHCK PRK RDY TO USE CTNG MIX BOX 20 OZ,2.79,2.79,,1258.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,KRUSTEAZ,SHAKE 'N BAKE SEASONED COATING MIX,2.79,KRUSTEAZ BAK,,,,,,,,,,,,,,,,,
489,026800001924,AMRC BTY FLT ANGL HR 24 OZ,0.89,0.89,,1288.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,AMERICAN BEAUTY,,0.89,AMBT PASTA,,,,,,,,,,,,,,,,,
490,21075100000,Deli Chicken Breast,1.49,1.49,,1302.0,,1.0,,,,,,,,,,,,,DELI,,1.49,DELI CK TNDR,,,,,,,,,,,,,,,,,
491,041129634608,CLASSICO Riserva Marinara Pasta Sauce Jar 3Pack 24 OZ 004112963460,5.0,5.0,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,CLASSICO RISERVA SAUCE,559c2234e4b06aca36af13c6,,,,,,,,,,25.0,800.0,,,,,,,,,,,,,
492,070221006693,TANG Drink Mix 6 QT GV Pineapple Concentrate Powder Sugar Cold Water 18 OZ 007022100669,4.66,4.66,,1.0,,4.0,,,,,,,559c2234e4b06aca36af13c6,TANG POWDERED DRINK MIX,559c2234e4b06aca36af13c6,,,,,,,,,,23.6,800.0,,,,,,,,,,,,,
493,021000642182,Mayonnaise Extra Heavy 4 Case 1 Gallon,1.0,1.0,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,KRAFT MAYO REAL MAYONNAISE,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800.0,,,,,,,,,,,,,
494,041129000052,"CLASSICO Signature Recipes Traditional Basil Pesto Sauce & Spread, 8.1 Oz",1.0,1.0,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,CLASSICO PESTO,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800.0,,,,,,,,,,,,,
495,021000049318,"KRAFT Classic Ranch Dressing, 24 fl oz",1.0,1.0,,1.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,,,,,,,
496,511111001768,CHEETOS,22.0,22.0,,1083.0,,2.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,,5332f5fbe4b03c9a25efd0ba,,,,CHEETOS,,22.0,CHEETOS CR,,,,,False,,,,22.0,,,,,,,,
497,041244000098,MRTN GLD MDL APL GLS FRSH SQZD 10 FL OZ,9.96,9.96,,1110.0,,2.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,MARTINELLI'S,,9.96,MARTINELLI,,,,,,,,,9.96,,,,,,,,
498,037000889427,Crest 3D White Brilliance Vibrant Peppermint Toothpaste,12.62,12.62,,1272.0,,1.0,,,,,,,,,,,,,CREST 3D WHITE,,12.62,10X10 3D PI,,,,,,,,,12.62,,,,,,,,
499,4078,Sweet Corn Corn,55.84,55.84,,1302.0,,4.0,,,,,,,,,,,,,,,55.84,SIG CORN,,,,,,,,,55.84,,,,,,,,
500,511111004127,V8,10.0,10.0,,1411.0,,2.0,,,,,,,5a734034e4b0d58f376be874,,5a734034e4b0d58f376be874,,,,V8,,10.0,V8 10 O % VEG JCE,,,100.0,,False,,,,10.0,,,,,,,,
501,511111904175,PEPPERIDGE FARM,3.0,3.0,,1470.0,,1.0,,,,,,,5a734034e4b0d58f376be874,,5a734034e4b0d58f376be874,,,,PEPPERIDGE FARM,,3.0,PF COOKIES,,,30.0,,False,,,,3.0,,,,,,,,
502,048001412538,"Knorr Beef Flavor Bouillon, 35.3 oz",6.76,6.76,,1518.0,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR BOUILLON,5332f5f6e4b03c9a25efd0b4,,,,KNORR,,6.76,KNORR BF B,,,67.6,,,,,,6.76,KNORR BOUILLON,,,,,,,
503,212245400006,Private Selection Angus Beef Choice Tri Tip Steak (1 Steak),16.62,16.62,,1558.0,,1.0,,,,,,,,,,,,,PRIVATE SELECTION,,16.62,BF TRI TIP STK,,,,,,,,,16.62,,,,,,,,
504,011110603746,Kroger Frozen Ground Beef Burgers 80% Lean 20% Fat,9.08,9.08,,1560.0,,1.0,,,,,,,,,,,,,KROGER,,9.08,80% GR BF 20% FAT,,,,,,,,,9.08,,,,,,,,
505,011110974525,Heritage Farms Smoked Sausage With Chicken Pork & Beef,17.5,17.5,,1563.0,,5.0,,,,,,,,,,,,,HERITAGE FARM,,17.5,FARMS SAUSAGE,,,,,,,,,17.5,,,,,,,,
506,041260362873,Kroger Sour Neon Worms,1.0,1.0,,1725.0,,1.0,,,,,,,,,,,,,KROGER,,1.0,KRO SOUR WOR,,,,,,,,,1.0,,,,,,,,
507,021000658831,Kraft Macaroni & Cheese Dinner - The Cheesiest Original,1.0,1.0,,1757.0,,1.0,,,,,,,,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,,,,KRAFT,,1.0,KRFT MAC&CHS,,,,,True,,,,1.0,KRAFT MACARONI & CHEESE DINNER - BOX,,,,,,,
508,4067,Zucchini Squash,3.39,3.39,,1769.0,,1.0,,,,,,,,,,,,,,,3.39,ZUCCHINI SQ,,,,,,,,,3.39,,,,,,,,
509,044300107700,RSRT BLCK BN CAN 15 OZ,1.25,1.25,,1772.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,ROSARITA,,1.25,ROSARITA BEA,,,,,,,,,1.25,,,,,,,,
510,011110073747,Simple Truth Top Round Roast Beef,9.92,9.92,,1796.0,,1.0,,,,,,,,,,,,,SIMPLE TRUTH,,9.92,TOP ROUND ST,,,,,,,,,9.92,,,,,,,,
511,20750000000,ShopRite Top Round Roast Beef,10.91,10.91,,1797.0,,1.0,,,,,,,,,,,,,SHOPRITE,,10.91,TOP ROUND S,,,,,,,,,10.91,,,,,,,,
512,077298000043,NANCY'S Jalapeno Petite Stuffed Bagels 16.00-oz,10.0,10.0,,1.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,,,,,,,
513,021000068852,"Food Network Kitchen Inspirations Greek Feta Herb Vinaigrette, 12 oz",1.0,1.0,,1.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,,,,,,,
514,021000055005,,1.0,1.0,,1.0,,1.0,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,,,True,,,,,,,,,,,,
515,044700031711,"OSCAR MAYER 97% Fat Free Ham & Turkey Sub Kit, 28 oz",1.0,1.0,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800.0,,,,,,,,,,,,,
516,029000015630,PLANTERS Tropical Fruit & Nut Trail Mix 19 OZ,5.0,5.0,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,PLANTERS TRAIL MIX,559c2234e4b06aca36af13c6,,,,,,,,,,25.0,800.0,,,,,,,,,,,,,
517,5000111047524,ITEM NOT FOUND,9.99,9.99,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,043000081099,BAKER'S Pure Cocoa Powder 8 OZ Tin,4.66,4.66,,1.0,,4.0,,,,,,,559c2234e4b06aca36af13c6,BAKER'S COCOA POWDER,559c2234e4b06aca36af13c6,,,,,,,,,,23.6,800.0,,,,,,,,,,,,,
519,043000005217,"Black and White Easter Bunny 16 1/2"" tall by no3 no4",9.99,9.99,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,CRYSTAL LIGHT POWDERED DRINK MIX,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800.0,,,,,,,,,,,,,
520,049900000345,,9.99,9.99,,1.0,,1.0,,,,,,,,SARGENTO RICOTTA CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,,,True,,,,,,,,,,,,
521,044700087558,"OSCAR MAYER Natural Applewood Smoked Ham, 14 oz",1.0,1.0,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT - NATURAL,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800.0,,,,,,,,,,,,,
522,021000037186,,9.99,9.99,,1.0,,1.0,,,,,,,,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,,,True,,,,,,,,,,,,
523,029000012578,"PLANTERS Peanuts Honey Roasted, 6-Ounce (Pack of 12)",9.99,9.99,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,PLANTERS PEANUTS,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800.0,,,,,,,,,,,,,
524,025400076363,,1.0,1.0,,1.0,,1.0,,,,,,,,SARGENTO SNACK BITES 6 PACK OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,,,True,,,,,,,,,,,,
525,043000204405,"Jell-O Instant Pudding & Pie Filling Lemon, 3.4 Oz",9.99,9.99,,1.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,,,,,,,
526,2700710686201,KNORR PASTA SIDES BUTTER PASTA SIDE DISH POUCH 4.5 OZ,10.0,10.0,,0.0,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,,,,BRAND,,,,,,100.0,,,,,,,,,,,,,,
527,016000147096,"Betty Crocker Fruit Gushers - Strawberry Splash & Tropical, 16 Oz",10.0,10.0,,0.0,,1.0,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,BETTY CROCKER FRUIT SHAPES,5332f5f3e4b03c9a25efd0ae,,,,BRAND,,,,,,,,,,,,,,,,,,,,
528,036000320893,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,21.0,21.0,,0.0,,1.0,,,,,,,550b2565e4b001d5e9e4146f,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,,,,21.0,HUGGIES SIMPLY CLEAN PREMOISTENED WIPE FRAGRANCE FREE BAG 216 COUNT,4023.0,,210.0,,,,,,,,,,,,,,
529,036000495737,HUGGIES SPECIAL DELIVERY NEWBORN DISPOSABLE DIAPER BOX 66 CT,19.99,19.99,,1014.0,,1.0,,,,,,,550b2565e4b001d5e9e4146f,HUGGIES SPECIAL DELIVERY DIAPERS 60 - 69 COUNT,550b2565e4b001d5e9e4146f,,,,HUGGIES,,19.99,,36000495737.0,,199.9,,,,,,,HUGGIES SPECIAL DELIVERY DIAPERS 60 - 69 COUNT,,,,,,,
530,036000432190,HUGGIES SIMPLY CLEAN PREMOISTENED FC HND AND BTM WP FRAGRANCE FREE NONFLUSHABLE BAG 72 COUNT,9.99,9.99,,1017.0,,1.0,,,,,,,550b2565e4b001d5e9e4146f,HUGGIES ONE AND DONE SIMPLY CLEAN BABY WIPES 56 - 159 COUNT,550b2565e4b001d5e9e4146f,,,,,,9.99,,36000432190.0,,99.9,,,,,,,,,,,,,,
531,070470400235,"Yoplait Whips! Non-Fat Greek Yogurt - Tropical Mousse, 4 Oz",10.0,10.0,,0.0,,1.0,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,YOPLAIT GREEK YOGURT,5332f5f3e4b03c9a25efd0ae,,,,BRAND,,,,,,,,,,,,,,,,,,,,
532,511111003960,MOUNTAIN DEW,35.96,35.96,False,1390.0,,2.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,,5332f5fbe4b03c9a25efd0ba,,,,MOUNTAIN DEW,,35.96,MOUNTAIN D,,,,,False,,,,,,,,,,,,
533,043000081501,JELL-O Play Ocean Cutters Kit Strawberry 2 - 3 OZ Boxes,7.96,7.96,False,1420.0,,2.0,,,,,,,,JELL-O PLAY KIT,559c2234e4b06aca36af13c6,,,,JELL-O,,7.96,JELLO,,,,,,,,,,JELL-O PLAY KIT,,,,,,,
534,048121229030,Thomas' Breakfast Bread - Swirl Cinnamon Raisin,4.99,4.99,False,1581.0,,1.0,,,,,,,,SARA LEE ARTESANO ORIGINAL BAKERY BREAD,,,,,THOMAS,,4.99,THOMAS CINN RSN BR,,,,,,,,,,SARA LEE ARTESANO ORIGINAL BAKERY BREAD,,,,,,,
535,041449402529,Krusteaz Chocolate Chunk Supreme Muffin Mix,2.5,2.5,False,1839.0,,1.0,,,,,,,,DUNCAN HINES CAKE MIX,5e825d64f221c312e698a62a,,,,KRUSTEAZ,,2.5,KRUSTEAZ COO,,,,,True,,,,,,,,,,,,
536,021000052363,KRAFT Original Barbecue Sauce 40 OZ Bottle,1.0,1.0,False,1922.0,,1.0,,,,,,,,KRAFT BARBECUE SAUCE,559c2234e4b06aca36af13c6,,,,KRAFT,,1.0,KRFT MAC&CMS,,,,,,,,,,KRAFT BARBECUE SAUCE,,,,,,,
537,043000006283,Crystal Light Liquid Mango Passionfruit Drink Mix - 1.62 fl oz,5.0,5.0,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,CRYSTAL LIGHT LIQUID DRINK MIX,559c2234e4b06aca36af13c6,,,,,,,,,,25.0,800.0,,,,,,,,,,,,,
538,021000018710,,1.0,1.0,,1.0,,1.0,,,,,,,,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,,,True,,,,,,,,,,,,
539,036000162905,HUGGIES NATURAL CARE PREMOISTENED BABY WIPE FRAGRANCE FREE BAG 232 COUNT,19.99,19.99,,1011.0,,1.0,,,,,,,550b2565e4b001d5e9e4146f,HUGGIES NATURAL CARE SENSITIVE SKIN BABY WIPES 200 COUNT OR LARGER,550b2565e4b001d5e9e4146f,,,,HUGGIES,,19.99,,36000162905.0,,199.9,,,,,,,HUGGIES NATURAL CARE SENSITIVE SKIN BABY WIPES 200 COUNT OR LARGER,,,,,,,
540,016000898264,"Honey Nut Cheerios Rte Cereal - Family Size, 2 Pack",10.0,10.0,,0.0,,1.0,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,HONEY NUT CHEERIOS CEREAL FAMILY SIZE,5332f5f3e4b03c9a25efd0ae,,,,BRAND,,,,,,,,,,,,,,,,,,,,
541,007940018942,SUAVE KIDS PURELY AWESOME TEARLESS SHAMPOO AND CONDITIONER IN ONE LIQUID PLASTIC BOTTLE RP 12 OZ,10.0,10.0,,0.0,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,SUAVE KIDS HAIR CARE,5332f5f6e4b03c9a25efd0b4,,,,BRAND,,,,,,100.0,,,,,,,,,,,,,,
542,021000049325,KRAFT Catalina Dressing 24.00-fl oz,1.0,1.0,,1.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,,,,,,,
543,025800020300,SMART ONES Stuffed Breakfast Sandwich 8.00-oz,5.0,5.0,,1.0,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,,,,,,,
544,021000024582,,10.0,10.0,,1.0,,1.0,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,,,True,,,,,,,,,,,,
545,600699001564,KRAFT Jet-Puffed - Fun Mallows Miniature Marshmallows 10.00-oz,1.0,1.0,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,JET-PUFFED MINI MARSHMALLOWS,559c2234e4b06aca36af13c6,,,,,,,,,,5.0,800.0,,,,,,,,,,,,,
546,016000128620,Cookie Crisp Rte Cereal - Family Size,10.0,10.0,,0.0,,1.0,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,COOKIE CRISP CEREAL FAMILY SIZE,5332f5f3e4b03c9a25efd0ae,,,,BRAND,,,,,,,,,,,,,,,,,,,,
547,070470149394,"Yoplait Fiber One Non-Fat Yogurt - Peach & Vanilla, 6 Pack",10.0,10.0,,0.0,,1.0,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,YOPLAIT FIBER ONE YOGURT,5332f5f3e4b03c9a25efd0ae,,,,BRAND,,,,,,,,,,,,,,,,,,,,
548,043000080443,,5.0,5.0,,1.0,,1.0,,,,,,,,SWISS MISS CAFÉ,5e825d64f221c312e698a62a,,,,,,,,,,,,True,,,,,,,,,,,,
549,013000009263,,9.99,9.99,,1.0,,1.0,,,,,,,,GULDENS MUSTARD,5e825d64f221c312e698a62a,,,,,,,,,,,,True,,,,,,,,,,,,
550,021000045006,,1.0,1.0,,1.0,,1.0,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,,,True,,,,,,,,,,,,
551,029000019416,PLANTERS Nut-rition Blueberry Nut Protein Mix 9 OZ,4.66,4.66,,1.0,,4.0,,,,,,,559c2234e4b06aca36af13c6,PLANTERS NUT-RITION MIXED NUTS,559c2234e4b06aca36af13c6,,,,,,,,,,23.6,800.0,,,,,,,,,,,,,
552,087684009338,CAPRI SUN Fruit Refreshers Orange Pineapple TANGo - 10pk/6 fl oz Pouch,9.99,9.99,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,CAPRI SUN FRUIT REFRESHERS BEVERAGE DRINK,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800.0,,,,,,,,,,,,,
553,021000054602,,10.0,10.0,,1.0,,1.0,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,,,True,,,,,,,,,,,,
554,043000058404,GEVALIA KAFFE Caramel Macchiato Espresso Coffee K-Cup pods 9ct,4.66,4.66,,1.0,,4.0,,,,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE KEURIG COFFEE PODS,559c2234e4b06aca36af13c6,,,,,,,,,,23.6,800.0,,,,,,,,,,,,,
555,087684004449,"CAPRI SUN Juice Drink, Variety Pack - 40 pack, 6 fl oz pouches",4.66,4.66,,1.0,,4.0,,,,,,,559c2234e4b06aca36af13c6,CAPRI SUN BEVERAGE DRINK,559c2234e4b06aca36af13c6,,,,,,,,,,23.6,800.0,,,,,,,,,,,,,
556,036000494129,VIVA PAPER TOWEL 1 PACK 2 COUNT 83 SHEET,3.92,3.92,,1010.0,,1.0,,,,,,,550b2565e4b001d5e9e4146f,VIVA MULTI SURFACE CLOTH PAPER TOWEL,550b2565e4b001d5e9e4146f,,,,VIVA,,3.92,VIVA MULD SURFACE PAPERTOWELS,,,39.2,,,,,,,VIVA MULTI SURFACE CLOTH PAPER TOWEL,,,,,,,
557,021000024674,,5.0,5.0,,1.0,,1.0,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,,,True,,,,,,,,,,,,
558,013000799102,"HEINZ Home Style Gravy Roasted Turkey, 12.0 OZ",9.99,9.99,,1.0,,1.0,,,,,,,559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,,,,,,,,,,50.0,800.0,,,,,,,,,,,,,
559,043000048528,,9.99,9.99,,1.0,,1.0,,,,,,,,DUNCAN HINES CAKE MIX,5e825d64f221c312e698a62a,,,,,,,,,,,,True,,,,,,,,,,,,
560,021000030453,,1.0,1.0,,1.0,,1.0,,,,,,,,SARGENTO RICOTTA CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,,,True,,,,,,,,,,,,
561,071159001750,CORN NUTS Chile Picante con Limon Crunchy Corn Kernels 1.7 OZ Bag,4.66,4.66,,1.0,,4.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,,,,,,,,,,,
562,042800108005,"Totino's Triple Meat Party Pizza, 10.5 Oz",10.0,10.0,,0.0,,1.0,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,TOTINO'S PARTY PIZZA - SINGLE PACK,5332f5f3e4b03c9a25efd0ae,,,,BRAND,,,,,,,,,,,,,,,,,,,,
563,B076FJ92M4,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,22.97,,0.0,,1.0,,,,,,,,,,,,,,,22.97,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,,,,22.97,,,,,,,,
